Codice Ripartizione geografica;Codice Regione;Codice Provincia (Storico);Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
3;09;047;047;047008;47008;Massa e Cozzile;;PT;0;0;7786;2011;16,0119;2016;7971;2016
3;09;047;047;047009;47009;Monsummano Terme;;PT;0;0;20767;2011;32,6232;2016;21374;2016
3;09;047;047;047010;47010;Montale;;PT;0;0;10682;2011;32,1174;2016;10802;2016
3;09;047;047;047011;47011;Montecatini-Terme;;PT;0;0;19674;2011;17,6864;2016;19772;2016
3;09;047;047;047012;47012;Pescia;;PT;0;0;19435;2011;79,1246;2016;19345;2016
3;09;047;047;047013;47013;Pieve a Nievole;;PT;0;0;9460;2011;12,6668;2016;9214;2016
3;09;047;047;047014;47014;Pistoia;;PT;1;0;89101;2011;236,3969;2016;90039;2016
3;09;047;047;047015;47015;Piteglio;;PT;0;0;1797;2011;49,9124;2016;1690;2016
3;09;047;047;047016;47016;Ponte Buggianese;;PT;0;0;8771;2011;29,5227;2016;8849;2016
3;09;047;047;047017;47017;Quarrata;;PT;0;0;25378;2011;45,9127;2016;26164;2016
3;09;047;047;047018;47018;Sambuca Pistoiese;;PT;0;0;1680;2011;77,2396;2016;1533;2016
3;09;047;047;047019;47019;San Marcello Pistoiese;;PT;0;0;6672;2011;84,8150;2016;6368;2016
3;09;047;047;047020;47020;Serravalle Pistoiese;;PT;0;0;11517;2011;42,0349;2016;11618;2016
3;09;047;047;047021;47021;Uzzano;;PT;0;0;5690;2011;7,8501;2016;5679;2016
3;09;047;047;047022;47022;Chiesina Uzzanese;;PT;0;0;4479;2011;7,2510;2016;4541;2016
3;09;048;248;048001;48001;Bagno a Ripoli;;FI;0;0;25403;2011;74,0913;2016;25464;2016
3;09;048;248;048002;48002;Barberino di Mugello;;FI;0;0;10461;2011;133,3254;2016;10720;2016
3;09;048;248;048003;48003;Barberino Val d'Elsa;;FI;0;0;4351;2011;65,9607;2016;4388;2016
3;09;048;248;048004;48004;Borgo San Lorenzo;;FI;0;0;17854;2011;146,3627;2016;18169;2016
3;09;048;248;048005;48005;Calenzano;;FI;0;0;16637;2011;76,9699;2016;17745;2016
3;09;048;248;048006;48006;Campi Bisenzio;;FI;0;0;42929;2011;28,7516;2016;45797;2016
3;09;048;248;048008;48008;Capraia e Limite;;FI;0;0;7298;2011;24,9167;2016;7699;2016
3;09;048;248;048010;48010;Castelfiorentino;;FI;0;0;17489;2011;66,3437;2016;17371;2016
3;09;048;248;048011;48011;Cerreto Guidi;;FI;0;0;10364;2011;49,3050;2016;10930;2016
3;09;048;248;048012;48012;Certaldo;;FI;0;0;15935;2011;75,2749;2016;16059;2016
3;09;048;248;048013;48013;Dicomano;;FI;0;0;5670;2011;61,6319;2016;5517;2016
3;09;048;248;048014;48014;Empoli;;FI;0;0;46541;2011;62,4217;2016;48628;2016
3;09;048;248;048015;48015;Fiesole;;FI;0;0;13990;2011;42,1928;2016;13801;2016
3;09;048;248;048017;48017;Firenze;;FI;1;1;358079;2011;102,3156;2016;377277;2016
3;09;048;248;048018;48018;Firenzuola;;FI;0;0;4828;2011;271,9594;2016;4642;2016
3;09;048;248;048019;48019;Fucecchio;;FI;0;0;22785;2011;65,1757;2016;23295;2016
3;09;048;248;048020;48020;Gambassi Terme;;FI;0;0;4900;2011;83,2314;2016;4830;2016
3;09;048;248;048021;48021;Greve in Chianti;;FI;0;0;13886;2011;169,3743;2016;13695;2016
3;09;048;248;048022;48022;Impruneta;;FI;0;0;14667;2011;48,7144;2016;14485;2016
3;09;048;248;048024;48024;Lastra a Signa;;FI;0;0;18960;2011;42,8991;2016;20062;2016
3;09;048;248;048025;48025;Londa;;FI;0;0;1827;2011;59,2885;2016;1839;2016
3;09;048;248;048026;48026;Marradi;;FI;0;0;3257;2011;154,0525;2016;3092;2016
3;09;048;248;048027;48027;Montaione;;FI;0;0;3776;2011;104,7585;2016;3686;2016
3;09;048;248;048028;48028;Montelupo Fiorentino;;FI;0;0;13653;2011;24,6575;2016;14215;2016
3;09;048;248;048030;48030;Montespertoli;;FI;0;0;13195;2011;124,8777;2016;13327;2016
3;09;048;248;048031;48031;Palazzuolo sul Senio;;FI;0;0;1188;2011;109,1026;2016;1128;2016
3;09;048;248;048032;48032;Pelago;;FI;0;0;7509;2011;54,5602;2016;7690;2016
3;09;048;248;048033;48033;Pontassieve;;FI;0;0;20529;2011;114,3984;2016;20583;2016
3;09;048;248;048035;48035;Reggello;;FI;0;0;16076;2011;121,6458;2016;16337;2016
3;09;048;248;048036;48036;Rignano sull'Arno;;FI;0;0;8600;2011;54,1439;2016;8712;2016
3;09;048;248;048037;48037;Rufina;;FI;0;0;7382;2011;45,8797;2016;7264;2016
3;09;048;248;048038;48038;San Casciano in Val di Pesa;;FI;0;0;16883;2011;107,8317;2016;16963;2016
3;09;048;248;048039;48039;San Godenzo;;FI;0;0;1231;2011;99,1989;2016;1148;2016
3;09;048;248;048041;48041;Scandicci;;FI;0;0;49765;2011;59,6923;2016;50850;2016
3;09;048;248;048043;48043;Sesto Fiorentino;;FI;0;0;47742;2011;48,8110;2016;48523;2016
3;09;048;248;048044;48044;Signa;;FI;0;0;17451;2011;18,8084;2016;18748;2016
3;09;048;248;048045;48045;Tavarnelle Val di Pesa;;FI;0;0;7675;2011;57,0298;2016;7717;2016
3;09;048;248;048046;48046;Vaglia;;FI;0;0;5065;2011;56,9411;2016;5102;2016
3;09;048;248;048049;48049;Vicchio;;FI;0;0;8117;2011;138,8610;2016;8047;2016
3;09;048;248;048050;48050;Vinci;;FI;0;0;14105;2011;54,1848;2016;14567;2016
3;09;048;248;048052;48052;Figline e Incisa Valdarno;;FI;0;0;23124;2011;97,9012;2016;23555;2016
3;09;048;248;048053;48053;Scarperia e San Piero;;FI;0;0;11968;2011;115,8099;2016;12157;2016
3;09;049;049;049001;49001;Bibbona;;LI;0;0;3209;2011;65,6114;2016;3169;2016
3;09;049;049;049002;49002;Campiglia Marittima;;LI;0;0;13220;2011;83,2760;2016;13116;2016
3;09;049;049;049003;49003;Campo nell'Elba;;LI;0;0;4553;2011;55,7876;2016;4780;2016
3;09;049;049;049004;49004;Capoliveri;;LI;0;0;3763;2011;39,5606;2016;4008;2016
3;09;049;049;049005;49005;Capraia Isola;;LI;0;0;394;2011;19,3267;2016;404;2016
3;09;049;049;049006;49006;Castagneto Carducci;;LI;0;0;8462;2011;142,3149;2016;8862;2016
3;09;049;049;049007;49007;Cecina;;LI;0;0;27992;2011;42,4945;2016;27906;2016
3;09;049;049;049008;49008;Collesalvetti;;LI;0;0;16707;2011;107,9895;2016;16592;2016
3;09;049;049;049009;49009;Livorno;;LI;1;0;157052;2011;104,7138;2016;158745;2016
3;09;049;049;049010;49010;Marciana;;LI;0;0;2208;2011;45,4509;2016;2144;2016
3;09;049;049;049011;49011;Marciana Marina;;LI;0;0;1946;2011;5,8590;2016;1953;2016
3;09;049;049;049012;49012;Piombino;;LI;0;0;34419;2011;129,8069;2016;33926;2016
3;09;049;049;049013;49013;Porto Azzurro;;LI;0;0;3826;2011;13,3301;2016;3773;2016
3;09;049;049;049014;49014;Portoferraio;;LI;0;0;11641;2011;48,4808;2016;11896;2016
3;09;049;049;049015;49015;Rio Marina;;LI;0;0;2235;2011;19,8950;2016;2165;2016
3;09;049;049;049016;49016;Rio nell'Elba;;LI;0;0;1170;2011;16,6232;2016;1108;2016
3;09;049;049;049017;49017;Rosignano Marittimo;;LI;0;0;31752;2011;120,6514;2016;30916;2016
3;09;049;049;049018;49018;San Vincenzo;;LI;0;0;7023;2011;33,1539;2016;6887;2016
3;09;049;049;049019;49019;Sassetta;;LI;0;0;533;2011;26,7469;2016;494;2016
3;09;049;049;049020;49020;Suvereto;;LI;0;0;3142;2011;92,3809;2016;3026;2016
3;09;050;050;050001;50001;Bientina;;PI;0;0;7766;2011;29,4899;2016;8237;2016
3;09;050;050;050002;50002;Buti;;PI;0;0;5773;2011;23,0257;2016;5688;2016
3;09;050;050;050003;50003;Calci;;PI;0;0;6409;2011;25,1051;2016;6317;2016
3;09;050;050;050004;50004;Calcinaia;;PI;0;0;11684;2011;14,8907;2016;12401;2016
3;09;050;050;050005;50005;Capannoli;;PI;0;0;6213;2011;22,7250;2016;6362;2016
3;09;050;050;050006;50006;Casale Marittimo;;PI;0;0;1084;2011;14,3589;2016;1110;2016
3;09;050;050;050008;50008;Cascina;;PI;0;0;43833;2011;78,6061;2016;45053;2016
3;09;050;050;050009;50009;Castelfranco di Sotto;;PI;0;0;12904;2011;48,2483;2016;13183;2016
3;09;050;050;050010;50010;Castellina Marittima;;PI;0;0;1985;2011;45,5735;2016;1958;2016
3;09;050;050;050011;50011;Castelnuovo di Val di Cecina;;PI;0;0;2290;2011;89,0162;2016;2204;2016
3;09;050;050;050012;50012;Chianni;;PI;0;0;1457;2011;61,9916;2016;1375;2016
3;09;050;050;050014;50014;Fauglia;;PI;0;0;3592;2011;42,4313;2016;3681;2016
3;09;050;050;050015;50015;Guardistallo;;PI;0;0;1254;2011;23,6101;2016;1225;2016
3;09;050;050;050016;50016;Lajatico;;PI;0;0;1376;2011;72,6651;2016;1338;2016
3;09;050;050;050019;50019;Montecatini Val di Cecina;;PI;0;0;1820;2011;154,9495;2016;1723;2016
3;09;050;050;050020;50020;Montescudaio;;PI;0;0;1958;2011;20,1518;2016;2165;2016
3;09;050;050;050021;50021;Monteverdi Marittimo;;PI;0;0;778;2011;98,0741;2016;766;2016
3;09;050;050;050022;50022;Montopoli in Val d'Arno;;PI;0;0;11167;2011;30,1734;2016;11146;2016
3;09;050;050;050023;50023;Orciano Pisano;;PI;0;0;635;2011;11,6218;2016;630;2016
3;09;050;050;050024;50024;Palaia;;PI;0;0;4572;2011;73,6440;2016;4628;2016
3;09;050;050;050025;50025;Peccioli;;PI;0;0;4939;2011;92,5368;2016;4715;2016
3;09;050;050;050026;50026;Pisa;;PI;1;0;85858;2011;185,0690;2016;90875;2016
3;09;050;050;050027;50027;Pomarance;;PI;0;0;5845;2011;227,8437;2016;5798;2016
3;09;050;050;050028;50028;Ponsacco;;PI;0;0;15237;2011;19,8828;2016;15465;2016
3;09;050;050;050029;50029;Pontedera;;PI;0;0;28061;2011;46,0346;2016;29016;2016
3;09;050;050;050030;50030;Riparbella;;PI;0;0;1631;2011;58,9604;2016;1640;2016
3;09;050;050;050031;50031;San Giuliano Terme;;PI;0;0;31103;2011;91,9400;2016;31184;2016
3;09;050;050;050032;50032;San Miniato;;PI;0;0;27585;2011;102,5828;2016;27695;2016
3;09;050;050;050033;50033;Santa Croce sull'Arno;;PI;0;0;14061;2011;16,7885;2016;14666;2016
3;09;050;050;050034;50034;Santa Luce;;PI;0;0;1737;2011;66,6216;2016;1671;2016
3;09;050;050;050035;50035;Santa Maria a Monte;;PI;0;0;12847;2011;38,0351;2016;13073;2016
3;09;050;050;050036;50036;Terricciola;;PI;0;0;4511;2011;43,2830;2016;4511;2016
3;09;050;050;050037;50037;Vecchiano;;PI;0;0;12366;2011;67,5491;2016;12067;2016
3;09;050;050;050038;50038;Vicopisano;;PI;0;0;8479;2011;26,8681;2016;8551;2016
3;09;050;050;050039;50039;Volterra;;PI;0;0;10689;2011;252,6378;2016;10403;2016
3;09;050;050;050040;50040;Casciana Terme Lari;;PI;0;0;12366;2011;81,3978;2016;12582;2016
3;09;050;050;050041;50041;Crespina Lorenzana;;PI;0;0;5325;2011;46,4332;2016;5462;2016
3;09;051;051;051001;51001;Anghiari;;AR;0;0;5672;2011;130,9192;2016;5628;2016
3;09;051;051;051002;51002;Arezzo;;AR;1;0;98144;2011;384,7537;2016;98996;2016
3;09;051;051;051003;51003;Badia Tedalda;;AR;0;0;1091;2011;118,7171;2016;1079;2016
3;09;051;051;051004;51004;Bibbiena;;AR;0;0;12284;2011;86,5122;2016;12038;2016
3;09;051;051;051005;51005;Bucine;;AR;0;0;10033;2011;131,6157;2016;10033;2016
3;09;051;051;051006;51006;Capolona;;AR;0;0;5428;2011;47,5561;2016;5436;2016
3;09;051;051;051007;51007;Caprese Michelangelo;;AR;0;0;1516;2011;66,5302;2016;1390;2016
3;09;051;051;051008;51008;Castel Focognano;;AR;0;0;3239;2011;56,6283;2016;3099;2016
3;09;051;051;051010;51010;Castel San Niccolò;;AR;0;0;2739;2011;83,2702;2016;2695;2016
3;09;051;051;051011;51011;Castiglion Fibocchi;;AR;0;0;2218;2011;25,4628;2016;2143;2016
3;09;051;051;051012;51012;Castiglion Fiorentino;;AR;0;0;13166;2011;111,4256;2016;13147;2016
3;09;051;051;051013;51013;Cavriglia;;AR;0;0;9458;2011;60,8681;2016;9556;2016
3;09;051;051;051014;51014;Chitignano;;AR;0;0;933;2011;14,8936;2016;904;2016
3;09;051;051;051015;51015;Chiusi della Verna;;AR;0;0;2058;2011;102,3216;2016;1987;2016
3;09;051;051;051016;51016;Civitella in Val di Chiana;;AR;0;0;9111;2011;100,3260;2016;9087;2016
3;09;051;051;051017;51017;Cortona;;AR;0;0;22495;2011;342,7316;2016;22114;2016
3;09;051;051;051018;51018;Foiano della Chiana;;AR;0;0;9348;2011;40,7826;2016;9364;2016
3;09;051;051;051019;51019;Laterina;;AR;0;0;3541;2011;24,0377;2016;3463;2016
3;09;051;051;051020;51020;Loro Ciuffenna;;AR;0;0;5892;2011;86,5219;2016;5841;2016
3;09;051;051;051021;51021;Lucignano;;AR;0;0;3615;2011;44,9309;2016;3562;2016
3;09;051;051;051022;51022;Marciano della Chiana;;AR;0;0;3422;2011;23,6944;2016;3454;2016
3;09;051;051;051023;51023;Montemignaio;;AR;0;0;576;2011;25,9430;2016;566;2016
3;09;051;051;051024;51024;Monterchi;;AR;0;0;1822;2011;29,4156;2016;1742;2016
3;09;051;051;051025;51025;Monte San Savino;;AR;0;0;8743;2011;89,8062;2016;8795;2016
3;09;051;051;051026;51026;Montevarchi;;AR;0;0;23971;2011;56,6641;2016;24036;2016
3;09;051;051;051027;51027;Ortignano Raggiolo;;AR;0;0;878;2011;36,3016;2016;877;2016
3;09;051;051;051028;51028;Pergine Valdarno;;AR;0;0;3218;2011;46,4980;2016;3115;2016
3;09;051;051;051030;51030;Pieve Santo Stefano;;AR;0;0;3190;2011;156,0867;2016;3136;2016
3;09;051;051;051031;51031;Poppi;;AR;0;0;6196;2011;97,0817;2016;6095;2016
3;09;051;051;051033;51033;San Giovanni Valdarno;;AR;0;0;16890;2011;21,4497;2016;16944;2016
3;09;051;051;051034;51034;Sansepolcro;;AR;0;0;16108;2011;91,1928;2016;15709;2016
3;09;051;051;051035;51035;Sestino;;AR;0;0;1421;2011;80,2296;2016;1337;2016
3;09;051;051;051037;51037;Subbiano;;AR;0;0;6299;2011;77,8418;2016;6295;2016
3;09;051;051;051038;51038;Talla;;AR;0;0;1130;2011;59,8867;2016;1036;2016
3;09;051;051;051039;51039;Terranuova Bracciolini;;AR;0;0;12302;2011;85,8786;2016;12251;2016
3;09;051;051;051040;51040;Castelfranco Piandiscò;;AR;0;0;9518;2011;55,9910;2016;9820;2016
3;09;051;051;051041;51041;Pratovecchio Stia;;AR;0;0;6011;2011;138,2261;2016;5779;2016
3;09;052;052;052001;52001;Abbadia San Salvatore;;SI;0;0;6557;2011;58,9933;2016;6340;2016
3;09;052;052;052002;52002;Asciano;;SI;0;0;7228;2011;215,6315;2016;7056;2016
3;09;052;052;052003;52003;Buonconvento;;SI;0;0;3182;2011;64,8436;2016;3151;2016
3;09;052;052;052004;52004;Casole d'Elsa;;SI;0;0;3886;2011;148,7041;2016;3876;2016
3;09;052;052;052005;52005;Castellina in Chianti;;SI;0;0;2863;2011;99,7990;2016;2841;2016
3;09;052;052;052006;52006;Castelnuovo Berardenga;;SI;0;0;8787;2011;177,1077;2016;8956;2016
3;09;052;052;052007;52007;Castiglione d'Orcia;;SI;0;0;2453;2011;141,5389;2016;2314;2016
3;09;052;052;052008;52008;Cetona;;SI;0;0;2845;2011;53,5433;2016;2706;2016
3;09;052;052;052009;52009;Chianciano Terme;;SI;0;0;7058;2011;36,5614;2016;7067;2016
3;09;052;052;052010;52010;Chiusdino;;SI;0;0;1877;2011;141,5667;2016;1863;2016
3;09;052;052;052011;52011;Chiusi;;SI;0;0;8836;2011;58,0687;2016;8556;2016
3;09;052;052;052012;52012;Colle di Val d'Elsa;;SI;0;0;21256;2011;92,0349;2016;21389;2016
3;09;052;052;052013;52013;Gaiole in Chianti;;SI;0;0;2758;2011;128,8832;2016;2741;2016
3;09;052;052;052014;52014;Montalcino;;SI;0;0;5145;2011;243,8918;2016;5076;2016
3;09;052;052;052015;52015;Montepulciano;;SI;0;0;14237;2011;165,5399;2016;13976;2016
3;09;052;052;052016;52016;Monteriggioni;;SI;0;0;9264;2011;99,7309;2016;9890;2016
3;09;052;052;052017;52017;Monteroni d'Arbia;;SI;0;0;8744;2011;105,8556;2016;9057;2016
3;09;052;052;052018;52018;Monticiano;;SI;0;0;1505;2011;109,5005;2016;1506;2016
3;09;052;052;052019;52019;Murlo;;SI;0;0;2388;2011;114,6246;2016;2384;2016
3;09;052;052;052020;52020;Piancastagnaio;;SI;0;0;4176;2011;69,6264;2016;4200;2016
3;09;052;052;052021;52021;Pienza;;SI;0;0;2141;2011;122,8667;2016;2088;2016
3;09;052;052;052022;52022;Poggibonsi;;SI;0;0;28952;2011;70,6019;2016;28835;2016
3;09;052;052;052023;52023;Radda in Chianti;;SI;0;0;1693;2011;80,4148;2016;1577;2016
3;09;052;052;052024;52024;Radicofani;;SI;0;0;1151;2011;117,9750;2016;1113;2016
3;09;052;052;052025;52025;Radicondoli;;SI;0;0;931;2011;132,5264;2016;936;2016
3;09;052;052;052026;52026;Rapolano Terme;;SI;0;0;5129;2011;83,0208;2016;5187;2016
3;09;052;052;052027;52027;San Casciano dei Bagni;;SI;0;0;1637;2011;92,1425;2016;1603;2016
3;09;052;052;052028;52028;San Gimignano;;SI;0;0;7677;2011;138,5687;2016;7719;2016
3;09;052;052;052029;52029;San Giovanni d'Asso;;SI;0;0;898;2011;66,5018;2016;842;2016
3;09;052;052;052030;52030;San Quirico d'Orcia;;SI;0;0;2680;2011;42,2351;2016;2667;2016
3;09;052;052;052031;52031;Sarteano;;SI;0;0;4741;2011;84,8432;2016;4698;2016
3;09;052;052;052032;52032;Siena;;SI;1;0;52839;2011;118,5306;2016;53915;2016
3;09;052;052;052033;52033;Sinalunga;;SI;0;0;12476;2011;78,6758;2016;12662;2016
3;09;052;052;052034;52034;Sovicille;;SI;0;0;9935;2011;143,5768;2016;10062;2016
3;09;052;052;052035;52035;Torrita di Siena;;SI;0;0;7357;2011;58,3390;2016;7243;2016
3;09;052;052;052036;52036;Trequanda;;SI;0;0;1339;2011;63,9492;2016;1238;2016
3;09;053;053;053001;53001;Arcidosso;;GR;0;0;4313;2011;93,2541;2016;4312;2016
3;09;053;053;053002;53002;Campagnatico;;GR;0;0;2498;2011;162,2885;2016;2447;2016
3;09;053;053;053003;53003;Capalbio;;GR;0;0;4066;2011;187,3488;2016;4008;2016
3;09;053;053;053004;53004;Castel del Piano;;GR;0;0;4671;2011;67,7697;2016;4744;2016
3;09;053;053;053005;53005;Castell'Azzara;;GR;0;0;1601;2011;64,2308;2016;1451;2016
3;09;053;053;053006;53006;Castiglione della Pescaia;;GR;0;0;7076;2011;209,1009;2016;7225;2016
3;09;053;053;053007;53007;Cinigiano;;GR;0;0;2662;2011;161,5518;2016;2567;2016
3;09;053;053;053008;53008;Civitella Paganico;;GR;0;0;3136;2011;192,9001;2016;3106;2016
3;09;053;053;053009;53009;Follonica;;GR;0;0;21479;2011;56,0491;2016;21693;2016
3;09;053;053;053010;53010;Gavorrano;;GR;0;0;8660;2011;164,0818;2016;8520;2016
3;09;053;053;053011;53011;Grosseto;;GR;1;0;78630;2011;473,5252;2016;81721;2016
3;09;053;053;053012;53012;Isola del Giglio;;GR;0;0;1418;2011;24,0114;2016;1424;2016
3;09;053;053;053013;53013;Magliano in Toscana;;GR;0;0;3633;2011;250,8568;2016;3584;2016
3;09;053;053;053014;53014;Manciano;;GR;0;0;7259;2011;372,4982;2016;7356;2016
3;09;053;053;053015;53015;Massa Marittima;;GR;0;0;8614;2011;283,4428;2016;8325;2016
3;09;053;053;053016;53016;Monte Argentario;;GR;0;0;12556;2011;60,4004;2016;12284;2016
3;09;053;053;053017;53017;Montieri;;GR;0;0;1147;2011;108,2049;2016;1180;2016
3;09;053;053;053018;53018;Orbetello;;GR;0;0;14705;2011;226,8069;2016;14809;2016
3;09;053;053;053019;53019;Pitigliano;;GR;0;0;3870;2011;101,9591;2016;3810;2016
3;09;053;053;053020;53020;Roccalbegna;;GR;0;0;1099;2011;124,8586;2016;1032;2016
3;09;053;053;053021;53021;Roccastrada;;GR;0;0;9378;2011;284,4636;2016;9156;2016
3;09;053;053;053022;53022;Santa Fiora;;GR;0;0;2702;2011;63,4512;2016;2586;2016
3;09;053;053;053023;53023;Scansano;;GR;0;0;4534;2011;273,5600;2016;4336;2016
3;09;053;053;053024;53024;Scarlino;;GR;0;0;3699;2011;88,2265;2016;3830;2016
3;09;053;053;053025;53025;Seggiano;;GR;0;0;1004;2011;49,4287;2016;962;2016
3;09;053;053;053026;53026;Sorano;;GR;0;0;3596;2011;174,5585;2016;3394;2016
3;09;053;053;053027;53027;Monterotondo Marittimo;;GR;0;0;1414;2011;102,6929;2016;1330;2016
3;09;053;053;053028;53028;Semproniano;;GR;0;0;1144;2011;81,6534;2016;1066;2016
3;10;054;054;054001;54001;Assisi;;PG;0;0;27377;2011;187,1913;2016;28033;2016
3;10;054;054;054002;54002;Bastia Umbra;;PG;0;0;21653;2011;27,6014;2016;21522;2016
3;10;054;054;054003;54003;Bettona;;PG;0;0;4302;2011;45,0747;2016;4327;2016
3;10;054;054;054004;54004;Bevagna;;PG;0;0;5074;2011;56,2226;2016;5073;2016
3;10;054;054;054005;54005;Campello sul Clitunno;;PG;0;0;2500;2011;49,7616;2016;2399;2016
3;10;054;054;054006;54006;Cannara;;PG;0;0;4308;2011;32,8087;2016;4257;2016
3;10;054;054;054007;54007;Cascia;;PG;0;0;3248;2011;180,8336;2016;3164;2016
3;10;054;054;054008;54008;Castel Ritaldi;;PG;0;0;3319;2011;22,4414;2016;3253;2016
3;10;054;054;054009;54009;Castiglione del Lago;;PG;0;0;15422;2011;205,2661;2016;14993;2016
3;10;054;054;054010;54010;Cerreto di Spoleto;;PG;0;0;1122;2011;74,7826;2016;1061;2016
3;10;054;054;054011;54011;Citerna;;PG;0;0;3458;2011;23,5288;2016;3502;2016
3;10;054;054;054012;54012;Città della Pieve;;PG;0;0;7803;2011;110,9444;2016;7726;2016
3;10;054;054;054013;54013;Città di Castello;;PG;0;0;40064;2011;387,3170;2016;39300;2016
3;10;054;054;054014;54014;Collazzone;;PG;0;0;3578;2011;55,5632;2016;3432;2016
3;10;054;054;054015;54015;Corciano;;PG;0;0;20255;2011;63,7230;2016;21070;2016
3;10;054;054;054016;54016;Costacciaro;;PG;0;0;1283;2011;41,0597;2016;1182;2016
3;10;054;054;054017;54017;Deruta;;PG;0;0;9456;2011;44,5600;2016;9516;2016
3;10;054;054;054018;54018;Foligno;;PG;0;0;56045;2011;264,6560;2016;56215;2016
3;10;054;054;054019;54019;Fossato di Vico;;PG;0;0;2817;2011;35,3910;2016;2756;2016
3;10;054;054;054020;54020;Fratta Todina;;PG;0;0;1840;2011;17,4281;2016;1802;2016
3;10;054;054;054021;54021;Giano dell'Umbria;;PG;0;0;3816;2011;44,4751;2016;3845;2016
3;10;054;054;054022;54022;Gualdo Cattaneo;;PG;0;0;6278;2011;96,6236;2016;6025;2016
3;10;054;054;054023;54023;Gualdo Tadino;;PG;0;0;15453;2011;124,2833;2016;14921;2016
3;10;054;054;054024;54024;Gubbio;;PG;0;0;32432;2011;525,7677;2016;31987;2016
3;10;054;054;054025;54025;Lisciano Niccone;;PG;0;0;624;2011;35,1821;2016;598;2016
3;10;054;054;054026;54026;Magione;;PG;0;0;14589;2011;129,7327;2016;14859;2016
3;10;054;054;054027;54027;Marsciano;;PG;0;0;18701;2011;161,5281;2016;18491;2016
3;10;054;054;054028;54028;Massa Martana;;PG;0;0;3822;2011;78,4082;2016;3730;2016
3;10;054;054;054029;54029;Monte Castello di Vibio;;PG;0;0;1620;2011;31,9491;2016;1547;2016
3;10;054;054;054030;54030;Montefalco;;PG;0;0;5691;2011;69,5123;2016;5601;2016
3;10;054;054;054031;54031;Monteleone di Spoleto;;PG;0;0;626;2011;62,1650;2016;581;2016
3;10;054;054;054032;54032;Monte Santa Maria Tiberina;;PG;0;0;1216;2011;72,5288;2016;1152;2016
3;10;054;054;054033;54033;Montone;;PG;0;0;1663;2011;51,0941;2016;1655;2016
3;10;054;054;054034;54034;Nocera Umbra;;PG;0;0;5953;2011;157,1641;2016;5742;2016
3;10;054;054;054035;54035;Norcia;;PG;0;0;4915;2011;275,5700;2016;4972;2016
3;10;054;054;054036;54036;Paciano;;PG;0;0;982;2011;16,9058;2016;973;2016
3;10;054;054;054037;54037;Panicale;;PG;0;0;5734;2011;79,2582;2016;5571;2016
3;10;054;054;054038;54038;Passignano sul Trasimeno;;PG;0;0;5522;2011;81,3321;2016;5609;2016
3;10;054;054;054039;54039;Perugia;;PG;1;1;162449;2011;449,6117;2016;165106;2016
3;10;054;054;054040;54040;Piegaro;;PG;0;0;3799;2011;99,0764;2016;3611;2016
3;10;054;054;054041;54041;Pietralunga;;PG;0;0;2182;2011;140,4153;2016;2083;2016
3;10;054;054;054042;54042;Poggiodomo;;PG;0;0;135;2011;40,0939;2016;114;2016
3;10;054;054;054043;54043;Preci;;PG;0;0;757;2011;82,0201;2016;709;2016
3;10;054;054;054044;54044;San Giustino;;PG;0;0;11337;2011;79,9788;2016;11113;2016
3;10;054;054;054045;54045;Sant'Anatolia di Narco;;PG;0;0;558;2011;46,5485;2016;564;2016
3;10;054;054;054046;54046;Scheggia e Pascelupo;;PG;0;0;1442;2011;64,1501;2016;1372;2016
3;10;054;054;054047;54047;Scheggino;;PG;0;0;481;2011;35,8493;2016;451;2016
3;10;054;054;054048;54048;Sellano;;PG;0;0;1140;2011;85,8384;2016;1075;2016
3;10;054;054;054049;54049;Sigillo;;PG;0;0;2468;2011;26,4743;2016;2373;2016
3;10;054;054;054050;54050;Spello;;PG;0;0;8631;2011;61,6445;2016;8571;2016
3;10;054;054;054051;54051;Spoleto;;PG;0;0;38429;2011;348,1366;2016;37803;2016
3;10;054;054;054052;54052;Todi;;PG;0;0;16900;2011;222,8556;2016;16148;2016
3;10;054;054;054053;54053;Torgiano;;PG;0;0;6520;2011;37,6662;2016;6623;2016
3;10;054;054;054054;54054;Trevi;;PG;0;0;8335;2011;71,1853;2016;8291;2016
3;10;054;054;054055;54055;Tuoro sul Trasimeno;;PG;0;0;3850;2011;55,8849;2016;3791;2016
3;10;054;054;054056;54056;Umbertide;;PG;0;0;16481;2011;200,8295;2016;16439;2016
3;10;054;054;054057;54057;Valfabbrica;;PG;0;0;3502;2011;92,3024;2016;3362;2016
3;10;054;054;054058;54058;Vallo di Nera;;PG;0;0;401;2011;36,2211;2016;380;2016
3;10;054;054;054059;54059;Valtopina;;PG;0;0;1486;2011;40,5734;2016;1381;2016
3;10;055;055;055001;55001;Acquasparta;;TR;0;0;4929;2011;81,6058;2016;4667;2016
3;10;055;055;055002;55002;Allerona;;TR;0;0;1859;2011;82,6127;2016;1763;2016
3;10;055;055;055003;55003;Alviano;;TR;0;0;1514;2011;23,8952;2016;1468;2016
